pipeline_weight,query_id,retrieved_document_ids,binary_at_k,rank_score
0.65,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.65,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.65,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.65,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.65,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.65,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.65,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.65,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.7,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.7,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
0.7,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.7,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.7,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.7,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.7,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.7,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.7,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.7,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.75,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.75,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
0.75,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.75,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.75,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.75,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.75,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.75,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.75,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.75,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.8,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.8,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
0.8,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.8,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.8,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.8,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.8,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.8,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.8,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.8,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.85,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.85,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
0.85,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.85,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.85,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.85,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.85,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.85,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.85,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.85,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.9,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.9,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
0.9,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.9,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.9,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.9,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.9,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.9,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.9,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.9,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.95,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
0.95,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
0.95,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
0.95,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
0.95,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
0.95,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
0.95,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
0.95,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
0.95,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
0.95,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
1.0,33716703_0,"['33716703_0', '34194484_1', '34095025_1', '35299683_1', '36620146_1', '33821097_1', '37761315_1', '33610001_1', '34344442_1', '37413855_1']",1,1.0
1.0,33716703_1,"['33716703_1', '32037966_0', '36466735_0', '36366055_0', '37174828_1', '33825381_1', '34490354_0', '35795475_1', '33501204_1', '37394024_2']",1,1.0
1.0,34889806_0,"['34889806_0', '31446715_0', '30187161_0', '36379134_0', '34833641_0', '36742689_0', '36772631_0', '36158956_0', '36158956_1', '37404960_0']",1,1.0
1.0,37596573_0,"['37308323_0', '33866351_0', '36092370_1', '37596573_0', '27812931_0', '35294318_0', '33146623_1', '36532807_0', '35548543_1', '37394024_1']",0,0.25
1.0,33493130_0,"['31405451_1', '32990162_1', '30875703_1', '35242909_1', '34322364_0', '36277824_0', '26831269_1', '37546535_1', '37229679_0', '37400854_1']",0,0.0
1.0,35040800_1,"['35040800_1', '35040800_0', '35469124_0', '36772270_1', '36879020_0', '34770390_0', '25170475_0', '35399413_3', '24694866_2', '37409085_1']",1,1.0
1.0,25866792_0,"['25866792_0', '37292565_0', '36415394_0', '34302555_0', '37364561_0', '37189586_1', '37364554_0', '37134290_0', '30812053_1', '37392423_1']",1,1.0
1.0,37704692_0,"['37704692_0', '33814965_0', '34353468_0', '37161395_0', '35399912_0', '34103818_0', '34025952_0', '34473619_0', '37840512_0', '37408750_0']",1,1.0
1.0,37908628_0,"['37908628_0', '37908628_1', '35326001_0', '37449051_0', '35326001_1', '34151725_0', '34408945_1', '34156632_0', '32044698_0', '37410051_0']",1,1.0
1.0,24190124_0,"['26048910_1', '37539987_1', '35751959_0', '28915338_1', '26834063_0', '36485082_0', '25829815_1', '33024844_0', '35403813_1', '37403211_1']",0,0.0
0.0,33489061_0,"['25170475_0', '36833114_0', '34687614_0', '36757882_1', '37397176_1', '33489061_0', '35654426_1', '31419826_0', '32605071_0', '30924509_0']",0,0.16666666666666666
0.0,31083705_0,"['26589187_1', '35005221_1', '26617546_0', '27283466_0', '31083705_0', '37418992_1', '27283466_1', '33048249_1', '25027617_0', '32162377_0']",0,0.2
0.0,29434016_0,"['36339169_0', '27887610_0', '29434016_0', '29434016_1', '37394024_1', '34391413_1', '35671976_0', '37318455_0', '35238918_0', '34887491_0']",1,0.3333333333333333
0.0,37490183_1,"['37410672_0', '37061037_1', '37379067_1', '37085182_0', '37379067_0', '37352529_0', '37490183_1', '37808939_0', '37692649_1', '37830257_1']",0,0.14285714285714285
0.0,35653613_0,"['33965571_0', '33347838_0', '33099022_0', '37881133_0', '30472429_0', '37396052_0', '31204059_0', '31886259_0', '37375838_0', '36220360_0']",0,0.0
0.0,32743505_1,"['36503205_0', '37323348_1', '34359642_0', '32743505_0', '36448439_0', '32743505_1', '36439097_0', '37395839_0', '37685335_0', '36325862_0']",0,0.16666666666666666
0.0,36966845_1,"['35406177_1', '33519402_1', '33082441_1', '37397318_1', '32429090_1', '32999437_1', '35364576_1', '31857990_1', '36966845_1', '35602743_1']",0,0.1111111111111111
0.0,36367682_1,"['37404412_1', '36367682_1', '36807314_1', '34786176_0', '33684933_0', '34786176_1', '33684933_1', '37041935_1', '37046517_1', '37394240_1']",1,0.5
0.0,30215837_1,"['34697953_0', '33730934_1', '30215837_0', '30215837_1', '37426831_0', '23511553_2', '23545056_0', '35468405_0', '34092380_1', '32334365_2']",0,0.25
0.0,31592950_0,"['30422477_0', '25713274_0', '31592950_0', '31592950_1', '30789480_0', '36912936_0', '30789480_1', '31145570_1', '35192026_0', '27465166_1']",1,0.3333333333333333
0.05,33489061_0,"['33489061_0', '36757882_1', '34687614_0', '30924509_0', '32605071_0', '35654426_1', '36833114_0', '25170475_0', '31419826_0', '37397176_1']",1,1.0
0.05,31083705_0,"['31083705_0', '35005221_1', '25027617_0', '32162377_0', '26589187_1', '27283466_0', '33048249_1', '26617546_0', '27283466_1', '37418992_1']",1,1.0
0.05,29434016_0,"['29434016_1', '29434016_0', '34887491_0', '36339169_0', '35671976_0', '35238918_0', '27887610_0', '34391413_1', '37318455_0', '37394024_1']",1,0.5
0.05,37490183_1,"['37490183_1', '37830257_1', '37085182_0', '37808939_0', '37352529_0', '37379067_1', '37379067_0', '37692649_1', '37061037_1', '37410672_0']",1,1.0
0.05,35653613_0,"['36220360_0', '33347838_0', '37375838_0', '31204059_0', '31886259_0', '33965571_0', '33099022_0', '37881133_0', '30472429_0', '37396052_0']",0,0.0
0.05,32743505_1,"['32743505_1', '36439097_0', '36448439_0', '36325862_0', '34359642_0', '36503205_0', '37685335_0', '37323348_1', '32743505_0', '37395839_0']",1,1.0
0.05,36966845_1,"['36966845_1', '35602743_1', '33082441_1', '33519402_1', '32429090_1', '31857990_1', '35364576_1', '35406177_1', '32999437_1', '37397318_1']",1,1.0
0.05,36367682_1,"['36367682_1', '33684933_0', '34786176_0', '37046517_1', '37041935_1', '33684933_1', '36807314_1', '34786176_1', '37404412_1', '37394240_1']",1,1.0
0.05,30215837_1,"['30215837_1', '30215837_0', '33730934_1', '34092380_1', '32334365_2', '23545056_0', '34697953_0', '35468405_0', '23511553_2', '37426831_0']",1,1.0
0.05,31592950_0,"['31592950_1', '31592950_0', '36912936_0', '31145570_1', '30789480_1', '27465166_1', '30789480_0', '35192026_0', '25713274_0', '30422477_0']",1,0.5
0.1,33489061_0,"['33489061_0', '36757882_1', '34687614_0', '30924509_0', '32605071_0', '35654426_1', '36833114_0', '25170475_0', '31419826_0', '37397176_1']",1,1.0
0.1,31083705_0,"['31083705_0', '35005221_1', '25027617_0', '32162377_0', '26589187_1', '27283466_0', '33048249_1', '26617546_0', '27283466_1', '37418992_1']",1,1.0
0.1,29434016_0,"['29434016_1', '29434016_0', '34887491_0', '36339169_0', '35671976_0', '35238918_0', '27887610_0', '34391413_1', '37318455_0', '37394024_1']",1,0.5
0.1,37490183_1,"['37490183_1', '37830257_1', '37085182_0', '37808939_0', '37352529_0', '37379067_1', '37379067_0', '37692649_1', '37061037_1', '37410672_0']",1,1.0
0.1,35653613_0,"['36220360_0', '33347838_0', '37375838_0', '31204059_0', '31886259_0', '33965571_0', '33099022_0', '37881133_0', '30472429_0', '37396052_0']",0,0.0
0.1,32743505_1,"['32743505_1', '36439097_0', '36448439_0', '36325862_0', '34359642_0', '36503205_0', '37685335_0', '37323348_1', '32743505_0', '37395839_0']",1,1.0
0.1,36966845_1,"['36966845_1', '35602743_1', '33082441_1', '33519402_1', '32429090_1', '31857990_1', '35364576_1', '35406177_1', '32999437_1', '37397318_1']",1,1.0
0.1,36367682_1,"['36367682_1', '33684933_0', '34786176_0', '37046517_1', '37041935_1', '33684933_1', '36807314_1', '34786176_1', '37404412_1', '37394240_1']",1,1.0
0.1,30215837_1,"['30215837_1', '30215837_0', '33730934_1', '34092380_1', '32334365_2', '23545056_0', '34697953_0', '35468405_0', '23511553_2', '37426831_0']",1,1.0
0.1,31592950_0,"['31592950_1', '31592950_0', '36912936_0', '31145570_1', '30789480_1', '27465166_1', '30789480_0', '35192026_0', '25713274_0', '30422477_0']",1,0.5
0.15,33489061_0,"['33489061_0', '36757882_1', '34687614_0', '30924509_0', '32605071_0', '35654426_1', '36833114_0', '25170475_0', '31419826_0', '37397176_1']",1,1.0
0.15,31083705_0,"['31083705_0', '35005221_1', '25027617_0', '32162377_0', '26589187_1', '27283466_0', '33048249_1', '26617546_0', '27283466_1', '37418992_1']",1,1.0
0.15,29434016_0,"['29434016_1', '29434016_0', '34887491_0', '36339169_0', '35671976_0', '35238918_0', '27887610_0', '34391413_1', '37318455_0', '37394024_1']",1,0.5
0.15,37490183_1,"['37490183_1', '37830257_1', '37085182_0', '37808939_0', '37352529_0', '37379067_1', '37379067_0', '37692649_1', '37061037_1', '37410672_0']",1,1.0
0.15,35653613_0,"['36220360_0', '33347838_0', '37375838_0', '31204059_0', '31886259_0', '33965571_0', '33099022_0', '37881133_0', '30472429_0', '37396052_0']",0,0.0
0.15,32743505_1,"['32743505_1', '36439097_0', '36448439_0', '36325862_0', '34359642_0', '36503205_0', '37685335_0', '37323348_1', '32743505_0', '37395839_0']",1,1.0
0.15,36966845_1,"['36966845_1', '35602743_1', '33082441_1', '33519402_1', '32429090_1', '31857990_1', '35364576_1', '35406177_1', '32999437_1', '37397318_1']",1,1.0
